,id_x,ano,beneficiario,rfc,rnpa,estado_x,municipio_x,localidad_x,monto,cod_inegi_municipio_x,cod_inegi_localidad_x,id_y,tipo,nombre,fecha_registro,tipo_persona,representante_legal,estado_y,municipio_y,localidad_y,inicio,cod_inegi_localidad_y,cod_inegi_municipio_y
4805,4806,2015,"PESCA INDUSTRIAL MAROS, S.A. DE C.V.",,2508005382.0,SINALOA,MAZATLÁN,MAZATLÁN," 4,181,242.97 ",,,13031,CAPTURA,"PESCA INDUSTRIAL MAROS, SA DE CV",11/08/16,MORAL,JUAN FIDEL CARRANZA BELTRAN,SINALOA,MAZATLAN,MAZATLAN,18/08/2011,25012001.0,25012.0
1366,1367,2012,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,4962120,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
2649,2650,2013,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,337185.2,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
2650,2651,2013,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,317106,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
2651,2652,2013,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,614728,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
2652,2653,2013,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,208797.1,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
2653,2654,2013,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,366617.2,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
2654,2655,2013,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,266901.25,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
2655,2656,2013,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,303379.89,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
2656,2657,2013,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,326456,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
2657,2658,2013,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,404736,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
2658,2659,2013,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,294745.94,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
2659,2660,2013,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,313814,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
2660,2661,2013,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,483756,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
2661,2662,2013,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,321817.2,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
2662,2663,2013,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,232218,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
2663,2664,2013,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,340632,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
2664,2665,2013,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,344850,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
2665,2666,2013,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,227058,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
2666,2667,2013,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,348767.2,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
2667,2668,2013,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,367550,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
2668,2669,2013,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,321324.42,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
2669,2670,2013,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,151900,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
4286,4287,2014,PESAC INTEGRA DE ALTA MAR SA DE CV,,2508011182.0,SINALOA,MAZATLAN,MAZATLAN,759644.63,25012.0,25012001.0,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
4895,4896,2015,PESAC INTEGRA DE ALTA MAR SA DE CV,,2508011182.0,SINALOA,MAZATLÁN,MAZATLÁN," 2,846,163.74 ",,,18232,CAPTURA,"PESCA INTEGRA DE ALTA MAR, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,24/05/2005,25012001.0,25012.0
1367,1368,2012,"PESCA LOMAS, S.A. DE C.V.",PLO950530T77,2508013790.0,SINALOA,MAZATLAN,MAZATLAN,780480,25012.0,25012001.0,13036,CAPTURA,"PESCA LOMAS, SA DE CV",07/01/16,MORAL,GUILLERMO ALONSO SOSA,SINALOA,MAZATLAN,MAZATLAN,18/08/2011,25012001.0,25012.0
2670,2671,2013,"PESCA LOMAS, S.A. DE C.V.",PLO950530T77,2508013790.0,SINALOA,MAZATLAN,MAZATLAN,165870,25012.0,25012001.0,13036,CAPTURA,"PESCA LOMAS, SA DE CV",07/01/16,MORAL,GUILLERMO ALONSO SOSA,SINALOA,MAZATLAN,MAZATLAN,18/08/2011,25012001.0,25012.0
2671,2672,2013,"PESCA LOMAS, S.A. DE C.V.",PLO950530T77,2508013790.0,SINALOA,MAZATLAN,MAZATLAN,228674,25012.0,25012001.0,13036,CAPTURA,"PESCA LOMAS, SA DE CV",07/01/16,MORAL,GUILLERMO ALONSO SOSA,SINALOA,MAZATLAN,MAZATLAN,18/08/2011,25012001.0,25012.0
2672,2673,2013,"PESCA LOMAS, S.A. DE C.V.",PLO950530T77,2508013790.0,SINALOA,MAZATLAN,MAZATLAN,258404,25012.0,25012001.0,13036,CAPTURA,"PESCA LOMAS, SA DE CV",07/01/16,MORAL,GUILLERMO ALONSO SOSA,SINALOA,MAZATLAN,MAZATLAN,18/08/2011,25012001.0,25012.0
4306,4307,2014,PESCA LOMAS SA DE CV,,2508013790.0,SINALOA,MAZATLAN,MAZATLAN,0,25012.0,25012001.0,13036,CAPTURA,"PESCA LOMAS, SA DE CV",07/01/16,MORAL,GUILLERMO ALONSO SOSA,SINALOA,MAZATLAN,MAZATLAN,18/08/2011,25012001.0,25012.0
4909,4910,2015,PESCA LOMAS SA DE CV,,2508013790.0,SINALOA,MAZATLÁN,MAZATLÁN," 101,530.00 ",,,13036,CAPTURA,"PESCA LOMAS, SA DE CV",07/01/16,MORAL,GUILLERMO ALONSO SOSA,SINALOA,MAZATLAN,MAZATLAN,18/08/2011,25012001.0,25012.0
1368,1369,2012,"PESCA MAGUI, S.A. DE C.V.",PMA940623445,2508006836.0,SINALOA,MAZATLAN,MAZATLAN,2221666,25012.0,25012001.0,20436,CAPTURA,"PESCA MAGUI, SA DE CV",04/11/16,MORAL,GUILLERMO ALONSO FELIX,SINALOA,MAZATLAN,MAZATLAN,24/06/1994,25012001.0,25012.0
2673,2674,2013,"PESCA MAGUI, S.A. DE C.V.",PMA940623445,2508006836.0,SINALOA,MAZATLAN,MAZATLAN,198330,25012.0,25012001.0,20436,CAPTURA,"PESCA MAGUI, SA DE CV",04/11/16,MORAL,GUILLERMO ALONSO FELIX,SINALOA,MAZATLAN,MAZATLAN,24/06/1994,25012001.0,25012.0
2674,2675,2013,"PESCA MAGUI, S.A. DE C.V.",PMA940623445,2508006836.0,SINALOA,MAZATLAN,MAZATLAN,212790,25012.0,25012001.0,20436,CAPTURA,"PESCA MAGUI, SA DE CV",04/11/16,MORAL,GUILLERMO ALONSO FELIX,SINALOA,MAZATLAN,MAZATLAN,24/06/1994,25012001.0,25012.0
2675,2676,2013,"PESCA MAGUI, S.A. DE C.V.",PMA940623445,2508006836.0,SINALOA,MAZATLAN,MAZATLAN,306266.66,25012.0,25012001.0,20436,CAPTURA,"PESCA MAGUI, SA DE CV",04/11/16,MORAL,GUILLERMO ALONSO FELIX,SINALOA,MAZATLAN,MAZATLAN,24/06/1994,25012001.0,25012.0
2676,2677,2013,"PESCA MAGUI, S.A. DE C.V.",PMA940623445,2508006836.0,SINALOA,MAZATLAN,MAZATLAN,200890,25012.0,25012001.0,20436,CAPTURA,"PESCA MAGUI, SA DE CV",04/11/16,MORAL,GUILLERMO ALONSO FELIX,SINALOA,MAZATLAN,MAZATLAN,24/06/1994,25012001.0,25012.0
2677,2678,2013,"PESCA MAGUI, S.A. DE C.V.",PMA940623445,2508006836.0,SINALOA,MAZATLAN,MAZATLAN,319960,25012.0,25012001.0,20436,CAPTURA,"PESCA MAGUI, SA DE CV",04/11/16,MORAL,GUILLERMO ALONSO FELIX,SINALOA,MAZATLAN,MAZATLAN,24/06/1994,25012001.0,25012.0
2678,2679,2013,"PESCA MAGUI, S.A. DE C.V.",PMA940623445,2508006836.0,SINALOA,MAZATLAN,MAZATLAN,269460,25012.0,25012001.0,20436,CAPTURA,"PESCA MAGUI, SA DE CV",04/11/16,MORAL,GUILLERMO ALONSO FELIX,SINALOA,MAZATLAN,MAZATLAN,24/06/1994,25012001.0,25012.0
2679,2680,2013,"PESCA MAGUI, S.A. DE C.V.",PMA940623445,2508006836.0,SINALOA,MAZATLAN,MAZATLAN,190712.2,25012.0,25012001.0,20436,CAPTURA,"PESCA MAGUI, SA DE CV",04/11/16,MORAL,GUILLERMO ALONSO FELIX,SINALOA,MAZATLAN,MAZATLAN,24/06/1994,25012001.0,25012.0
2680,2681,2013,"PESCA MAGUI, S.A. DE C.V.",PMA940623445,2508006836.0,SINALOA,MAZATLAN,MAZATLAN,231290.3,25012.0,25012001.0,20436,CAPTURA,"PESCA MAGUI, SA DE CV",04/11/16,MORAL,GUILLERMO ALONSO FELIX,SINALOA,MAZATLAN,MAZATLAN,24/06/1994,25012001.0,25012.0
4310,4311,2014,"PESCA MAGUI, S.A. DE C.V.",,2508006836.0,SINALOA,MAZATLAN,MAZATLAN,34920,25012.0,25012001.0,20436,CAPTURA,"PESCA MAGUI, SA DE CV",04/11/16,MORAL,GUILLERMO ALONSO FELIX,SINALOA,MAZATLAN,MAZATLAN,24/06/1994,25012001.0,25012.0
4831,4832,2015,"PESCA MAGUI, S.A. DE C.V.",,2508006836.0,SINALOA,MAZATLÁN,MAZATLÁN," 569,552.00 ",,,20436,CAPTURA,"PESCA MAGUI, SA DE CV",04/11/16,MORAL,GUILLERMO ALONSO FELIX,SINALOA,MAZATLAN,MAZATLAN,24/06/1994,25012001.0,25012.0
1369,1370,2012,"PESCA MAR Y SOL, S.A. DE C.V.",PMS910620EW5,2508005507.0,SINALOA,MAZATLAN,MAZATLAN,1020574,25012.0,25012001.0,20730,CAPTURA,"PESCA MAR Y SOL, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,20/06/1991,25012001.0,25012.0
2681,2682,2013,"PESCA MAR Y SOL, S.A. DE C.V.",PMS910620EW5,2508005507.0,SINALOA,MAZATLAN,MAZATLAN,262328,25012.0,25012001.0,20730,CAPTURA,"PESCA MAR Y SOL, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,20/06/1991,25012001.0,25012.0
2682,2683,2013,"PESCA MAR Y SOL, S.A. DE C.V.",PMS910620EW5,2508005507.0,SINALOA,MAZATLAN,MAZATLAN,495144,25012.0,25012001.0,20730,CAPTURA,"PESCA MAR Y SOL, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,20/06/1991,25012001.0,25012.0
2683,2684,2013,"PESCA MAR Y SOL, S.A. DE C.V.",PMS910620EW5,2508005507.0,SINALOA,MAZATLAN,MAZATLAN,367451,25012.0,25012001.0,20730,CAPTURA,"PESCA MAR Y SOL, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,20/06/1991,25012001.0,25012.0
2684,2685,2013,"PESCA MAR Y SOL, S.A. DE C.V.",PMS910620EW5,2508005507.0,SINALOA,MAZATLAN,MAZATLAN,131586.25,25012.0,25012001.0,20730,CAPTURA,"PESCA MAR Y SOL, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,20/06/1991,25012001.0,25012.0
4337,4338,2014,PESCA MAR Y SOL S.A. DE C.V.,,2508005507.0,SINALOA,MAZATLAN,MAZATLAN,0,25012.0,25012001.0,20730,CAPTURA,"PESCA MAR Y SOL, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,20/06/1991,25012001.0,25012.0
4808,4809,2015,PESCA MAR Y SOL S.A. DE C.V.,,2508005507.0,SINALOA,MAZATLÁN,MAZATLÁN," 269,619.60 ",,,20730,CAPTURA,"PESCA MAR Y SOL, SA DE CV",28/07/16,MORAL,RUBEN ALEJANDRO REYES REYES,SINALOA,MAZATLAN,MAZATLAN,20/06/1991,25012001.0,25012.0
1370,1371,2012,"PESCA MARINA COMERCIAL, S.A. DE C.V.",PMC900918PYA,401002969.0,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,599960,4002.0,4002001.0,13037,CAPTURA,"PESCA MARINA COMERCIAL , S.A. DE C.V.",03/04/17,MORAL,JOSE RAFAEL RUIZ MORENO,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,18/08/2011,4002001.0,4002.0
2686,2687,2013,"PESCA MARINA COMERCIAL, S.A. DE C.V.",PMC900918PYA,401002969.0,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,291177,4002.0,4002001.0,13037,CAPTURA,"PESCA MARINA COMERCIAL , S.A. DE C.V.",03/04/17,MORAL,JOSE RAFAEL RUIZ MORENO,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,18/08/2011,4002001.0,4002.0
2687,2688,2013,"PESCA MARINA COMERCIAL, S.A. DE C.V.",PMC900918PYA,401002969.0,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,320386.6,4002.0,4002001.0,13037,CAPTURA,"PESCA MARINA COMERCIAL , S.A. DE C.V.",03/04/17,MORAL,JOSE RAFAEL RUIZ MORENO,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,18/08/2011,4002001.0,4002.0
4317,4318,2014,PESCA MARINA COMERCIAL SA DE CV,,401002969.0,CAMPECHE,CAMPECHE,LERMA,34800,4002.0,4002087.0,13037,CAPTURA,"PESCA MARINA COMERCIAL , S.A. DE C.V.",03/04/17,MORAL,JOSE RAFAEL RUIZ MORENO,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,18/08/2011,4002001.0,4002.0
4542,4543,2015,PESCA MARINA COMERCIAL SA DE CV,,401002969.0,CAMPECHE,CAMPECHE,LERMA," 37,800.00 ",4002.0,4002087.0,13037,CAPTURA,"PESCA MARINA COMERCIAL , S.A. DE C.V.",03/04/17,MORAL,JOSE RAFAEL RUIZ MORENO,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,18/08/2011,4002001.0,4002.0
1371,1372,2012,"PESCA PERROCA, S.A. DE C.V.",PPE910918S42,2508005606.0,SINALOA,MAZATLAN,MAZATLAN,470388,25012.0,25012001.0,20740,CAPTURA,PESCA PERROCA SA DE CV,31/03/15,MORAL,ROGELIO ENRIQUE MORENO REAL,SINALOA,MAZATLAN,MAZATLAN,18/09/1991,25012001.0,25012.0
2688,2689,2013,"PESCA PERROCA, S.A. DE C.V.",PPE910918S42,2508005606.0,SINALOA,MAZATLAN,MAZATLAN,302395.94,25012.0,25012001.0,20740,CAPTURA,PESCA PERROCA SA DE CV,31/03/15,MORAL,ROGELIO ENRIQUE MORENO REAL,SINALOA,MAZATLAN,MAZATLAN,18/09/1991,25012001.0,25012.0
2689,2690,2013,"PESCA PERROCA, S.A. DE C.V.",PPE910918S42,2508005606.0,SINALOA,MAZATLAN,MAZATLAN,316094.13,25012.0,25012001.0,20740,CAPTURA,PESCA PERROCA SA DE CV,31/03/15,MORAL,ROGELIO ENRIQUE MORENO REAL,SINALOA,MAZATLAN,MAZATLAN,18/09/1991,25012001.0,25012.0
4361,4362,2014,"PESCA PERROCA, S.A. DE C.V.",,2508005606.0,SINALOA,MAZATLAN,MAZATLAN,66000,25012.0,25012001.0,20740,CAPTURA,PESCA PERROCA SA DE CV,31/03/15,MORAL,ROGELIO ENRIQUE MORENO REAL,SINALOA,MAZATLAN,MAZATLAN,18/09/1991,25012001.0,25012.0
4810,4811,2015,"PESCA PERROCA, S.A. DE C.V.",,2508005606.0,SINALOA,MAZATLÁN,MAZATLÁN," 291,600.00 ",,,20740,CAPTURA,PESCA PERROCA SA DE CV,31/03/15,MORAL,ROGELIO ENRIQUE MORENO REAL,SINALOA,MAZATLAN,MAZATLAN,18/09/1991,25012001.0,25012.0
1372,1373,2012,"PESCA PROFESIONAL, S.A. DE C.V.",PPR020121K16,2508010481.0,SINALOA,MAZATLAN,MAZATLAN,1002940,25012.0,25012001.0,13039,CAPTURA,"PESCA PROFESIONAL, SA DE CV",15/03/17,MORAL,JAIME LOPEZ RODRIGUEZ,SINALOA,MAZATLAN,MAZATLAN,18/08/2011,25012001.0,25012.0
2690,2691,2013,"PESCA PROFESIONAL, S.A. DE C.V.",PPR020121K16,2508010481.0,SINALOA,MAZATLAN,MAZATLAN,307561,25012.0,25012001.0,13039,CAPTURA,"PESCA PROFESIONAL, SA DE CV",15/03/17,MORAL,JAIME LOPEZ RODRIGUEZ,SINALOA,MAZATLAN,MAZATLAN,18/08/2011,25012001.0,25012.0
2691,2692,2013,"PESCA PROFESIONAL, S.A. DE C.V.",PPR020121K16,2508010481.0,SINALOA,MAZATLAN,MAZATLAN,281400,25012.0,25012001.0,13039,CAPTURA,"PESCA PROFESIONAL, SA DE CV",15/03/17,MORAL,JAIME LOPEZ RODRIGUEZ,SINALOA,MAZATLAN,MAZATLAN,18/08/2011,25012001.0,25012.0
4386,4387,2014,PESCA PROFESIONAL SA DE CV,,2508010481.0,SINALOA,MAZATLAN,MAZATLAN,87780,25012.0,25012001.0,13039,CAPTURA,"PESCA PROFESIONAL, SA DE CV",15/03/17,MORAL,JAIME LOPEZ RODRIGUEZ,SINALOA,MAZATLAN,MAZATLAN,18/08/2011,25012001.0,25012.0
4881,4882,2015,PESCA PROFESIONAL SA DE CV,,2508010481.0,SINALOA,MAZATLÁN,MAZATLÁN," 479,900.00 ",,,13039,CAPTURA,"PESCA PROFESIONAL, SA DE CV",15/03/17,MORAL,JAIME LOPEZ RODRIGUEZ,SINALOA,MAZATLAN,MAZATLAN,18/08/2011,25012001.0,25012.0
1373,1374,2012,"PESCA PROFUNDA, S.A. DE C.V.",PPR0606152B0,207001942.0,BAJA CALIFORNIA,MEXICALI,MEXICALI,153614,2002.0,2002001.0,18080,CAPTURA,PESCA PROFUNDA SA DE CV,02/12/14,MORAL,YURIDIA CAROLINA OLIVARES CRUZ,BAJA CALIFORNIA,ENSENADA,ENSENADA,15/06/2006,2001001.0,2001.0
2692,2693,2013,"PESCA PROFUNDA, S.A. DE C.V.",PPR0606152B0,207001942.0,BAJA CALIFORNIA,ENSENADA,ENSENADA,73040.08,2001.0,2001001.0,18080,CAPTURA,PESCA PROFUNDA SA DE CV,02/12/14,MORAL,YURIDIA CAROLINA OLIVARES CRUZ,BAJA CALIFORNIA,ENSENADA,ENSENADA,15/06/2006,2001001.0,2001.0
1374,1375,2012,"PESCA RODRIGO, S.A. DE C.V.",PRO9501053T6,2508007933.0,SINALOA,MAZATLAN,MAZATLAN,521734,25012.0,25012001.0,13040,CAPTURA,PESCA RODRIGO SA DE CV,18/08/11,MORAL,,SINALOA,,,18/08/2011,,
2693,2694,2013,"PESCA RODRIGO, S.A. DE C.V.",PRO9501053T6,2508007933.0,SINALOA,MAZATLAN,MAZATLAN,162934,25012.0,25012001.0,13040,CAPTURA,PESCA RODRIGO SA DE CV,18/08/11,MORAL,,SINALOA,,,18/08/2011,,
2694,2695,2013,"PESCA RODRIGO, S.A. DE C.V.",PRO9501053T6,2508007933.0,SINALOA,MAZATLAN,MAZATLAN,291884,25012.0,25012001.0,13040,CAPTURA,PESCA RODRIGO SA DE CV,18/08/11,MORAL,,SINALOA,,,18/08/2011,,
4403,4404,2014,"PESCA RODRIGO, S.A. DE C.V.",,2508007933.0,SINALOA,MAZATLAN,MAZATLAN,101442,25012.0,25012001.0,13040,CAPTURA,PESCA RODRIGO SA DE CV,18/08/11,MORAL,,SINALOA,,,18/08/2011,,
4843,4844,2015,"PESCA RODRIGO, S.A. DE C.V.",,2508007933.0,SINALOA,MAZATLÁN,MAZATLÁN," 156,774.00 ",,,13040,CAPTURA,PESCA RODRIGO SA DE CV,18/08/11,MORAL,,SINALOA,,,18/08/2011,,
1375,1376,2012,"PESCA Y COMERCIALIZADORA DEL PACIFICO, S.A. DE C.V.",PCP000330DK1,2508009905.0,SINALOA,MAZATLAN,MAZATLAN,1097068,25012.0,25012001.0,18986,CAPTURA,"PESCA Y COMERCIALIZADORA DEL PACIFICO, SA DE CV",15/03/17,MORAL,JAIME ANTONIO MANDUJANO EUDAVE,SINALOA,MAZATLAN,MAZATLAN,30/03/2002,25012001.0,25012.0
2695,2696,2013,"PESCA Y COMERCIALIZADORA DEL PACIFICO, S.A. DE C.V.",PCP000330DK1,2508009905.0,SINALOA,MAZATLAN,MAZATLAN,105000,25012.0,25012001.0,18986,CAPTURA,"PESCA Y COMERCIALIZADORA DEL PACIFICO, SA DE CV",15/03/17,MORAL,JAIME ANTONIO MANDUJANO EUDAVE,SINALOA,MAZATLAN,MAZATLAN,30/03/2002,25012001.0,25012.0
