main_ID,Ano,Beneficiario,RFC,RNPA,Estado,Municipio,Localidad,Monto
,2013,"PESQUERA FRIGORIFICOS LIZARRAGA, S.A. DE C.V.",PFL910823BQ5,2508005234,SINALOA,MAZATLAN,MAZATLAN,255491.25
,2013,"PESQUERA FRIGORIFICOS LIZARRAGA, S.A. DE C.V.",PFL910823BQ5,2508005234,SINALOA,MAZATLAN,MAZATLAN,160650
,2013,"PESQUERA FRIGORIFICOS LIZARRAGA, S.A. DE C.V.",PFL910823BQ5,2508005234,SINALOA,MAZATLAN,MAZATLAN,142800
,2013,"PESQUERA FRIGORIFICOS LIZARRAGA, S.A. DE C.V.",PFL910823BQ5,2508005234,SINALOA,MAZATLAN,MAZATLAN,533822.7
,2013,"PESQUERA FRIGORIFICOS LIZARRAGA, S.A. DE C.V.",PFL910823BQ5,2508005234,SINALOA,MAZATLAN,MAZATLAN,353881.5
,2013,"PESQUERA FRIGORIFICOS LIZARRAGA, S.A. DE C.V.",PFL910823BQ5,2508005234,SINALOA,MAZATLAN,MAZATLAN,160650
,2013,"PESQUERA GAMOSO, S.A. DE C.V.",PGA120419PX4,2508016041,SINALOA,MAZATLAN,MAZATLAN,161150
,2013,"PESQUERA GARCIA, S.A. DE C.V.",PGA010814A60,2607004187,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,331200
,2013,"PESQUERA GARCIA, S.A. DE C.V.",PGA010814A60,2607004187,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,228750
,2013,"PESQUERA GARCIA, S.A. DE C.V.",PGA010814A60,2607004187,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,385224
,2013,"PESQUERA GARCIA, S.A. DE C.V.",PGA010814A60,2607004187,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,418170
,2013,"PESQUERA GARCIA, S.A. DE C.V.",PGA010814A60,2607004187,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,273692.35
,2013,"PESQUERA GARCIA, S.A. DE C.V.",PGA010814A60,2607004187,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,515256
,2013,"PESQUERA GARCIA, S.A. DE C.V.",PGA010814A60,2607004187,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,447840
,2013,"PESQUERA GARCIA, S.A. DE C.V.",PGA010814A60,2607004187,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,339192.33
,2013,"PESQUERA GARCIA, S.A. DE C.V.",PGA010814A60,2607004187,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,379314.6
,2013,"PESQUERA GARCIA, S.A. DE C.V.",PGA010814A60,2607004187,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,325010
,2013,"PESQUERA GARCIA, S.A. DE C.V.",PGA010814A60,2607004187,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,314648.32
,2013,"PESQUERA GLEDAMAR, S.A. DE C.V.",PGL030722E47,2604011581,SONORA,GUAYMAS,HEROICA GUAYMAS,241475
,2013,PESQUERA HIPON SA DE CV,PHI020629LV1,2604011458,SONORA,GUAYMAS,HEROICA GUAYMAS,122400
,2013,PESQUERA HIPON SA DE CV,PHI020629LV1,2604011458,SONORA,GUAYMAS,HEROICA GUAYMAS,137700
,2013,"PESQUERA IRASEMA, S.A. DE C.V.",PIR920901HH7,2508005572,SINALOA,MAZATLAN,MAZATLAN,243732
,2013,"PESQUERA ISLA DE GUADALUPE, S.A. DE C.V.",PIG070612211,2508011992,SINALOA,MAZATLAN,MAZATLAN,155844.4
,2013,"PESQUERA ISLA DE LA GUARDIA, S.A. DE C.V.",PIG900503JA2,203007471,BAJA CALIFORNIA,ENSENADA,ENSENADA,43600
,2013,"PESQUERA ISLA DE LA GUARDIA, S.A. DE C.V.",PIG900503JA2,203007471,BAJA CALIFORNIA,ENSENADA,ENSENADA,171262.8
,2013,"PESQUERA ISSOL, S.A. DE C.V.",PIS001123DP1,2508010614,SINALOA,MAZATLAN,MAZATLAN,228542.2
,2013,"PESQUERA JAHAIRA, S.A. DE C.V.",PJA990728D67,2508009897,SINALOA,MAZATLAN,MAZATLAN,198250
,2013,"PESQUERA JAHAIRA, S.A. DE C.V.",PJA990728D67,2508009897,SINALOA,MAZATLAN,MAZATLAN,221060.3
,2013,"PESQUERA JAHAIRA, S.A. DE C.V.",PJA990728D67,2508009897,SINALOA,MAZATLAN,MAZATLAN,213200
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,348630
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,378510
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,474680
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,177055
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,283850
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,213200
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,284068.4
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,234920
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,644890
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,568078
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,185000
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,394132
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,470364
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,258700
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,294950
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,405202
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,377850
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,180394.1
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,279600
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,189409.5
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,205200
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,152150
,2013,"PESQUERA JALILI, S.A. DE C.V.",PJA9107226I4,2508005879,SINALOA,MAZATLAN,MAZATLAN,126100
,2013,PESQUERA JESPA SA DE CV,PJE920522264,2604007514,SONORA,GUAYMAS,HEROICA GUAYMAS,304785.2
,2013,PESQUERA JESPA SA DE CV,PJE920522264,2604007514,SONORA,GUAYMAS,HEROICA GUAYMAS,48000
,2013,PESQUERA JESPA SA DE CV,PJE920522264,2604007514,SONORA,GUAYMAS,HEROICA GUAYMAS,169200
,2013,"PESQUERA JESUS ALBERTO, S.A. DE C.V.",PJA020311B26,2508010838,SINALOA,MAZATLAN,MAZATLAN,306413.84
,2013,"PESQUERA JESUS ALBERTO, S.A. DE C.V.",PJA020311B26,2508010838,SINALOA,MAZATLAN,MAZATLAN,203524
,2013,"PESQUERA JULIANA, S.A. DE C.V.",PJU100429KL3,2508015001,SINALOA,MAZATLAN,MAZATLAN,415900
,2013,"PESQUERA JULIANA, S.A. DE C.V.",PJU100429KL3,2508015001,SINALOA,MAZATLAN,MAZATLAN,354663.6
,2013,"PESQUERA JULIANA, S.A. DE C.V.",PJU100429KL3,2508015001,SINALOA,MAZATLAN,MAZATLAN,360192
,2013,"PESQUERA JULIANA, S.A. DE C.V.",PJU100429KL3,2508015001,SINALOA,MAZATLAN,MAZATLAN,339462
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,173226
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,111633.65
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,353977
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,317000
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,433124
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,397996
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,391833.6
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,372368
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,358150
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,210800
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,346776
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,362000
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,344759.6
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,357230
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,178432
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,173198
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,147346.28
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,268548
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,204612
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,226946
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,258300
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,210480
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,212226
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,180660.22
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,275050
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,278978
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,382222
,2013,"PESQUERA JUSAJELI, S.A. DE C.V.",PJU940224AG4,2508006778,SINALOA,MAZATLAN,MAZATLAN,167640
,2013,PESQUERA KUKULKAN SA DE CV,PKU970423DB6,2604010476,SONORA,GUAYMAS,HEROICA GUAYMAS,266145.94
,2013,PESQUERA KUKULKAN SA DE CV,PKU970423DB6,2604010476,SONORA,GUAYMAS,HEROICA GUAYMAS,160640
,2013,"PESQUERA LA MESA CENTRAL, S.A. DE C.V.",PMC0204304T5,2808007005,TAMAULIPAS,TAMPICO,TAMPICO,337630
,2013,"PESQUERA LA MESA CENTRAL, S.A. DE C.V.",PMC0204304T5,2808007005,TAMAULIPAS,TAMPICO,TAMPICO,113600
,2013,"PESQUERA LA MIRADA, S.A. DE C.V.",PMI000425F81,2508009921,SINALOA,MAZATLAN,MAZATLAN,305895.12
,2013,"PESQUERA LA MIRADA, S.A. DE C.V.",PMI000425F81,2508009921,SINALOA,MAZATLAN,MAZATLAN,489535.2
,2013,"PESQUERA LA MIRADA, S.A. DE C.V.",PMI000425F81,2508009921,SINALOA,MAZATLAN,MAZATLAN,534879.7
,2013,"PESQUERA LA MIRADA, S.A. DE C.V.",PMI000425F81,2508009921,SINALOA,MAZATLAN,MAZATLAN,521587.5
,2013,"PESQUERA LA MIRADA, S.A. DE C.V.",PMI000425F81,2508009921,SINALOA,MAZATLAN,MAZATLAN,306000
,2013,"PESQUERA LA PAPALOTA, S.A. DE C.V.",PPA1111024Q4,2508015969,SINALOA,MAZATLAN,MAZATLAN,275200
,2013,"PESQUERA LA TUNA, S.A. DE C.V.",PTU9405204I5,2508007693,SINALOA,MAZATLAN,MAZATLAN,347335.4
,2013,"PESQUERA LENA, S.A. DE C.V.",PLE900913RB8,2508006828,SINALOA,MAZATLAN,MAZATLAN,135600
,2013,"PESQUERA LENA, S.A. DE C.V.",PLE900913RB8,2508006828,SINALOA,MAZATLAN,MAZATLAN,135600
,2013,"PESQUERA LESLIE, S.A. DE C.V.",PLE961012929,2508008493,SINALOA,MAZATLAN,MAZATLAN,322181.2
,2013,"PESQUERA LESLIE, S.A. DE C.V.",PLE961012929,2508008493,SINALOA,MAZATLAN,MAZATLAN,132750
,2013,PESQUERA LUNA HERMANOS SA DE CV,PLH010404JI7,2607004088,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,189200
,2013,"PESQUERA MACAREL, S.A. DE C.V.",PMA790831NP5,203011804,BAJA CALIFORNIA,ENSENADA,ENSENADA,161972.5
,2013,"PESQUERA MAGGI MAGGI, S.A. DE C.V.",PMM020416Q38,2508010507,SINALOA,MAZATLAN,MAZATLAN,253174
,2013,"PESQUERA MARBEA, S.A. DE C.V.",PMA9812023Y0,2508009566,SINALOA,MAZATLAN,MAZATLAN,2000500
,2013,"PESQUERA MARBEA, S.A. DE C.V.",PMA9812023Y0,2508009566,SINALOA,MAZATLAN,MAZATLAN,2691605.75
,2013,"PESQUERA MARIA BELEN, S.A. DE C.V.",PMB0911237Q4,203014816,BAJA CALIFORNIA,ENSENADA,ENSENADA,225600
,2013,"PESQUERA MARIA ROSA, S.A. DE C.V.",PMR9807243E8,2508011265,SINALOA,MAZATLAN,MAZATLAN,43750
,2013,"PESQUERA MARINA DEL GOLFO, S.A. DE C.V.",PMG910702QB4,401002977,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,354333.6
,2013,PESQUERA MARTINEZ LARA SA DE CV,PML920630R59,2604007860,SONORA,GUAYMAS,HEROICA GUAYMAS,228800
,2013,"PESQUERA MATATAN, S.A. DE C.V.",PMA9307062I5,2508005697,SINALOA,MAZATLAN,MAZATLAN,82500
,2013,"PESQUERA MAUCER, S.A. DE C.V.",PMA9601238W4,2604009809,SONORA,GUAYMAS,HEROICA GUAYMAS,187600
,2013,"PESQUERA MAUCER, S.A. DE C.V.",PMA9601238W4,2604009809,SONORA,GUAYMAS,HEROICA GUAYMAS,159200
,2013,"PESQUERA MAUCER, S.A. DE C.V.",PMA9601238W4,2604009809,SONORA,GUAYMAS,HEROICA GUAYMAS,152640
,2013,"PESQUERA MAUCER, S.A. DE C.V.",PMA9601238W4,2604009809,SONORA,GUAYMAS,HEROICA GUAYMAS,267600
,2013,"PESQUERA MAZATLECOS, S.A. DE C.V.",PMA971114UN7,2508009079,SINALOA,MAZATLAN,MAZATLAN,334080
,2013,"PESQUERA MAZATLECOS, S.A. DE C.V.",PMA971114UN7,2508009079,SINALOA,MAZATLAN,MAZATLAN,192818
,2013,"PESQUERA MAZCU I, S.A. DE C.V",PMI960222ET9,2508008303,SINALOA,MAZATLAN,MAZATLAN,672575
,2013,"PESQUERA MERKABA, S.A. DE C.V.",PME9308169SA,2508006810,SINALOA,MAZATLAN,MAZATLAN,213018.3
,2013,"PESQUERA MIRIAM, S.A. DE C.V.",PMI940418JKA,2508007123,SINALOA,MAZATLAN,MAZATLAN,126800
,2013,PESQUERA MIRYAM S.A. DE C.V.,PMI990212TQ3,2508009624,SINALOA,CULIACAN,CULIACAN ROSALES,645950
,2013,PESQUERA MIRYAM S.A. DE C.V.,PMI990212TQ3,2508009624,SINALOA,CULIACAN,CULIACAN ROSALES,712550
,2013,PESQUERA MIRYAM S.A. DE C.V.,PMI990212TQ3,2508009624,SINALOA,CULIACAN,CULIACAN ROSALES,715950
,2013,"PESQUERA MORMAR, S.A. DE C.V.",PMO920616MJ0,2508005408,SINALOA,MAZATLAN,MAZATLAN,191562.2
,2013,"PESQUERA MORMAR, S.A. DE C.V.",PMO920616MJ0,2508005408,SINALOA,MAZATLAN,MAZATLAN,169400
,2013,"PESQUERA MORMAR, S.A. DE C.V.",PMO920616MJ0,2508005408,SINALOA,MAZATLAN,MAZATLAN,290953.25
,2013,"PESQUERA MUNDO, S.A. DE C.V.",PPM021004UP2,203126693,BAJA CALIFORNIA,ENSENADA,ENSENADA,206078.94
,2013,"PESQUERA NACOZARI, S.A. DE C.V.",PNA940705271,2508007362,SINALOA,MAZATLAN,MAZATLAN,197287.5
,2013,"PESQUERA NADIA, S.A. DE C.V.",PNA930512UBA,2508006398,SINALOA,MAZATLAN,MAZATLAN,167300.3
,2013,"PESQUERA NAOMI, S.A. DE C.V.",PNA0201216P2,2508010762,SINALOA,MAZATLAN,MAZATLAN,201000
,2013,"PESQUERA NAOMI, S.A. DE C.V.",PNA0201216P2,2508010762,SINALOA,MAZATLAN,MAZATLAN,160800
,2013,"PESQUERA NAOMI, S.A. DE C.V.",PNA0201216P2,2508010762,SINALOA,MAZATLAN,MAZATLAN,195650
,2013,"PESQUERA NAOMI, S.A. DE C.V.",PNA0201216P2,2508010762,SINALOA,MAZATLAN,MAZATLAN,280390
,2013,"PESQUERA NAOMI, S.A. DE C.V.",PNA0201216P2,2508010762,SINALOA,MAZATLAN,MAZATLAN,214647.1
,2013,"PESQUERA NAVIDAD DEL PACIFICO, S.A. DE C.V.",PNP070430AT5,2508011851,SINALOA,MAZATLAN,MAZATLAN,230049.08
,2013,"PESQUERA NUEVA, S.A. DE C.V.",PNU010608AL3,2604011300,SONORA,GUAYMAS,HEROICA GUAYMAS,196000
,2013,"PESQUERA NUEVA, S.A. DE C.V.",PNU010608AL3,2604011300,SONORA,GUAYMAS,HEROICA GUAYMAS,267241.25
,2013,"PESQUERA NUEVA, S.A. DE C.V.",PNU010608AL3,2604011300,SONORA,GUAYMAS,HEROICA GUAYMAS,282050
,2013,"PESQUERA NUEVA, S.A. DE C.V.",PNU010608AL3,2604011300,SONORA,GUAYMAS,HEROICA GUAYMAS,207850
,2013,"PESQUERA OJEDA Y PAYAN, S.A. DE C.V.",POP9806024B0,2607003734,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,254840
,2013,"PESQUERA OJEDA Y PAYAN, S.A. DE C.V.",POP9806024B0,2607003734,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,133650
,2013,"PESQUERA PATRON E HIJOS, S.A. DE C.V.",PPH811016KA7,203004411,BAJA CALIFORNIA,ENSENADA,ENSENADA,317132
,2013,"PESQUERA PELAGICA, S.A. DE C.V.",PPE040908FD0,2508011232,SINALOA,MAZATLAN,MAZATLAN,151250
,2013,"PESQUERA PELAGICA, S.A. DE C.V.",PPE040908FD0,2508011232,SINALOA,MAZATLAN,MAZATLAN,124300
,2013,PESQUERA PELICANOS SA DE CV,PPE940207TL3,2604008686,SONORA,GUAYMAS,HEROICA GUAYMAS,122696.25
,2013,"PESQUERA PERLA DE SALINA CRUZ, S.A. DE C.V.",PPS980211IG7,2005002809,OAXACA,SALINA CRUZ,SALINA CRUZ,131100
,2013,"PESQUERA PERLA DE SALINA CRUZ, S.A. DE C.V.",PPS980211IG7,2005002809,OAXACA,SALINA CRUZ,SALINA CRUZ,192642.2
,2013,"PESQUERA PERLA DE SALINA CRUZ, S.A. DE C.V.",PPS980211IG7,2005002809,OAXACA,SALINA CRUZ,SALINA CRUZ,160650
,2013,"PESQUERA PERLA DE SALINA CRUZ, S.A. DE C.V.",PPS980211IG7,2005002809,OAXACA,SALINA CRUZ,SALINA CRUZ,216450
,2013,"PESQUERA PERLA DE SALINA CRUZ, S.A. DE C.V.",PPS980211IG7,2005002809,OAXACA,SALINA CRUZ,SALINA CRUZ,195914
,2013,"PESQUERA PERLA DE SALINA CRUZ, S.A. DE C.V.",PPS980211IG7,2005002809,OAXACA,SALINA CRUZ,SALINA CRUZ,225900
,2013,"PESQUERA PERLA DE SALINA CRUZ, S.A. DE C.V.",PPS980211IG7,2005002809,OAXACA,SALINA CRUZ,SALINA CRUZ,218500
,2013,"PESQUERA PERLA DE SALINA CRUZ, S.A. DE C.V.",PPS980211IG7,2005002809,OAXACA,SALINA CRUZ,SALINA CRUZ,142800
,2013,"PESQUERA PIAXTLA, S.A. DE C.V.",PPI051211M55,2607004385,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,151360
,2013,"PESQUERA PIAXTLA, S.A. DE C.V.",PPI051211M55,2607004385,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,175776.5
,2013,"PESQUERA PROESA, S.A. DE C.V.",PPR951212M65,203012414,SONORA,GUAYMAS,HEROICA GUAYMAS,239956.67
,2013,"PESQUERA PROGRESO, S.A. DE C.V.",PPR830112AP6,203003769,BAJA CALIFORNIA,ENSENADA,ENSENADA,410458.9
,2013,"PESQUERA PUNTA CERRITOS, S.A. DE C.V.",PPC960617G74,2508010341,SINALOA,MAZATLAN,MAZATLAN,167200
,2013,"PESQUERA PUNTA DEL GAVILAN, S.A. DE C.V.",PPG950207RR0,2607004302,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,340900
,2013,PESQUERA PUNTA PEÑASCO SA DE CV,PPP9507187U6,2607003387,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,296275.5
,2013,PESQUERA PUNTA PEÑASCO SA DE CV,PPP9507187U6,2607003387,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,163500
,2013,PESQUERA PUNTA PEÑASCO SA DE CV,PPP9507187U6,2607003387,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,280500
,2013,PESQUERA PUNTA PEÑASCO SA DE CV,PPP9507187U6,2607003387,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,247800
,2013,PESQUERA PUNTA PEÑASCO SA DE CV,PPP9507187U6,2607003387,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,261600
,2013,"PESQUERA PUNTA PIAXTLA, S.A. DE C.V.",PPP910911NT8,2508005614,SINALOA,MAZATLAN,MAZATLAN,170400
,2013,"PESQUERA QUICHO, S.C. DE R.L. DE C.V.",PQU060426HG6,2507004600,SINALOA,AHOME,TOPOLOBAMPO,161059
,2013,"PESQUERA RIO SINALOA, S.A. DE C.V.",PRS980602977,2607003726,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,227500
,2013,"PESQUERA RIOSLA, S.A. DE C.V.",PRI950308KKA,2508007388,SINALOA,MAZATLAN,MAZATLAN,195000
,2013,"PESQUERA RIOSLA, S.A. DE C.V.",PRI950308KKA,2508007388,SINALOA,MAZATLAN,MAZATLAN,130000
,2013,PESQUERA RODOLFO DEL MAR SA DE CV,PRM901119MM7,2607004070,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,327600
,2013,"PESQUERA ROSAMAR, S.A. DE C.V.",PRO041022MP3,203013909,BAJA CALIFORNIA,ENSENADA,ENSENADA,35530
,2013,"PESQUERA SAGAX, S.A. DE C.V.",PSA091013D65,203015102,BAJA CALIFORNIA,ENSENADA,ENSENADA,69600
,2013,"PESQUERA SAGUI, S.A. DE C.V.",PSA9405166N4,2604008447,SONORA,GUAYMAS,HEROICA GUAYMAS,192491.25
,2013,"PESQUERA SAGUI, S.A. DE C.V.",PSA9405166N4,2604008447,SONORA,GUAYMAS,HEROICA GUAYMAS,311850
,2013,"PESQUERA SAGUI, S.A. DE C.V.",PSA9405166N4,2604008447,SONORA,GUAYMAS,HEROICA GUAYMAS,201675
,2013,PESQUERA SAN SEBASTIAN SA DE CV,PSS020612JY1,2505002846,SINALOA,GUASAVE,GUASAVE,279725.4
,2013,PESQUERA SAN SEBASTIAN SA DE CV,PSS020612JY1,2505002846,SINALOA,GUASAVE,GUASAVE,302400
,2013,"PESQUERA SANDRA KORINA, S.A. DE C.V.",PSK011206EN1,2508010457,SINALOA,MAZATLAN,MAZATLAN,152100
,2013,"PESQUERA SANDRA KORINA, S.A. DE C.V.",PSK011206EN1,2508010457,SINALOA,MAZATLAN,MAZATLAN,171950
,2013,"PESQUERA SANDRA KORINA, S.A. DE C.V.",PSK011206EN1,2508010457,SINALOA,MAZATLAN,MAZATLAN,116242.47
,2013,"PESQUERA SANTA CATALINA, S.A. DE C.V.",PSC930427RN0,2508006232,SINALOA,MAZATLAN,MAZATLAN,159000
,2013,PESQUERA SANTA MONICA SA DE CV,PSM870112I90,2604004727,SONORA,GUAYMAS,HEROICA GUAYMAS,242092.01
,2013,PESQUERA SANTA MONICA SA DE CV,PSM870112I90,2604004727,SONORA,GUAYMAS,HEROICA GUAYMAS,395022.31
,2013,"PESQUERA SARDIMAR, S.A. DE C.V.",PSA020930N92,203126644,SONORA,HERMOSILLO,HERMOSILLO,344070
,2013,PESQUERA SARDINERA LA UNION S. DE R.L. DE C.V.,PSU020410UU6,203126707,BAJA CALIFORNIA,ENSENADA,ENSENADA,338639.92
,2013,"PESQUERA SEJOMAR, S.A. DE C.V.",PSE020527DE5,2508010515,SINALOA,MAZATLAN,MAZATLAN,412930
,2013,"PESQUERA SELECTA DE GUAYMAS, S.A. DE C.V.",PSG911003G7A,2604007720,SONORA,GUAYMAS,HEROICA GUAYMAS,177328.75
,2013,"PESQUERA SELECTA DE GUAYMAS, S.A. DE C.V.",PSG911003G7A,2604007720,SONORA,GUAYMAS,HEROICA GUAYMAS,158326
,2013,"PESQUERA SELECTA DE GUAYMAS, S.A. DE C.V.",PSG911003G7A,2604007720,SONORA,GUAYMAS,HEROICA GUAYMAS,139810
,2013,"PESQUERA SELECTA DE GUAYMAS, S.A. DE C.V.",PSG911003G7A,2604007720,SONORA,GUAYMAS,HEROICA GUAYMAS,186568.75
,2013,"PESQUERA SELECTA DE GUAYMAS, S.A. DE C.V.",PSG911003G7A,2604007720,SONORA,GUAYMAS,HEROICA GUAYMAS,184034.32
